Symbol,Exchange,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
2186,HKEX,0,0,0,0.25773196,1.03896104,0,-2.50626566,6.86813187,-13.74722838,-17.23404255,7.75623269,-34.51178451,0.82471216,2.07792208
1133,HKEX,0.44247788,0.44247788,0.44247788,0.44247788,1.33928571,0.44247788,-5.41666667,0.44247788,-2.5751073,-17.45454545,2.25225225,-3.40425532,1.2411147,2.24215247
691,HKEX,0.56179775,0.56179775,0,1.1299435,0,0.56179775,-3.76344086,-4.27807487,-8.67346939,-17.51152074,-1.64835165,-40.72847682,0.72824013,1.1299435
9968,HKEX,0,0,0,0,-0.50505051,0,-1.5,-1.99004975,-9.21658986,-17.91666667,-3.43137255,1.54639175,0.216932,1.53061224
1622,HKEX,0,0,0,0.71942446,1.08303249,0,-0.70921986,-7.28476821,-16.41791045,-18.12865497,-3.44827586,-22.86501377,0.44528136,3.27272727
1061,HKEX,0.26041667,0.26041667,0,-3.26633166,-3.26633166,0.26041667,0.26041667,-3.75,-6.32603406,-18.25902335,-9.83606557,-31.85840708,0.9338381,4.42708333
1480,HKEX,0,0,0,0,1.37931034,0,0,-1.34228188,0.68493151,-18.33333333,-1.34228188,17.6,0.27169392,1.36054422
2869,HKEX,0,0,-0.6741573,-0.22573363,-5.15021459,0,-9.88786952,-4.22535211,0.56882821,-18.4501845,-7.62800418,-4.22535211,0.7525608,7.47451869
1628,HKEX,0,0,0,0.37037037,-0.73260073,0,-9.36454849,0.37037037,-9.96677741,-18.61861862,-3.21428571,-33.90243902,1.4469855,2.99625468
113,HKEX,0,0,0,0,0.27027027,0,-1.85185185,0.27027027,8.79765396,-18.81838074,-1.59151194,-25.05050505,0.8786125,0.27027027
934,HKEX,0,0,0,0,-0.71942446,0,-9.21052632,1.47058824,-8,-19.06158358,2.22222222,-20.91690544,0.97320217,3.66300366
3788,HKEX,0,0,0,0,-1.45985401,0,-6.25,-2.87769784,-15.625,-19.16167665,-1.45985401,-36.32075472,1.346622,4.47761194
2299,HKEX,0.25062657,0,0,0,5.26315789,0.25062657,7.81671159,6.66666667,-19.83967936,-19.19191919,6.66666667,-25.65055762,0.15426764,5.01253133
1477,HKEX,-0.40322581,-0.40322581,-1.00200401,1.02249489,-7.6635514,-0.40322581,-9.68921389,-10.66907776,23.62362362,-19.93517018,-8.51851852,,1.074063,14.40677966
1310,HKEX,0.17699115,0,0.35460993,0.53285968,0.17699115,0.17699115,-5.82362729,-4.39189189,-18.08972504,-19.94342291,-5.66666667,-16.88693098,0.5228273,4.5045045
9916,HKEX,0.86956522,0.86956522,0.86956522,0.86956522,0.86956522,0.86956522,0,1.75438596,-13.43283582,-20,1.75438596,,0.35050544,0.86206897
1818,HKEX,0,0,0,0.1146789,-2.78396437,0,-5.51948052,-3.64238411,-13.39285714,-20.34671533,-5.41711809,-4.69432314,0.4412861,3.926097
1931,HKEX,-0.43859649,-0.43859649,-0.43859649,-0.43859649,-0.43859649,-0.43859649,0.88888889,12.93532338,-4.21940928,-20.35087719,6.57276995,-27.70700637,0.8570742,4.84581498
3933,HKEX,0.35460993,0.35460993,-0.52724077,-0.17636684,-1.90641248,0.35460993,-11.28526646,9.26640927,-15.64828614,-20.6171108,2.90909091,-1.04895105,0.68548703,4.28571429
1608,HKEX,0,0,0,1.24481328,-0.40816327,0,-1.61290323,-9.62962963,-13.16725979,-20.77922078,-8.95522388,0,0.9524211,3.33333333
1233,HKEX,-0.18867925,-0.18867925,0,0.37950664,-0.93632959,-0.18867925,-9.10652921,4.13385827,5.8,-20.80838323,-1.85528757,-32.9531052,1.6237943,3.46820809
743,HKEX,0,0.44510386,0.74404762,0.74404762,-1.16788321,0,-10.21220159,-1.16788321,2.26586103,-20.91121495,-4.24328147,-43.01346801,1.1899446,3.3033033
688,HKEX,0.10834236,0.10834236,0.10834236,-0.3236246,0.3257329,0.10834236,-6.19289816,7.44185422,-3.14465409,-21.02564103,9.60853442,-34.5840708,1.0511584,2.40963855
1777,HKEX,0,-0.82644628,-0.82644628,0,-3.22580645,0,-11.11111111,-5.51181102,-19.46308725,-21.05263158,-11.11111111,-24.05063291,1.3588483,5.04201681
488,HKEX,0,0,2.16049383,1.06870229,4.08805031,0,8.34697218,9.24092409,-1.19402985,-21.19047619,7.64227642,-34.84251969,0.6011825,4.2519685
1317,HKEX,0,0,0,0,0.51020408,0,-1.00502513,-3.90243902,-5.74162679,-21.2,-3.43137255,-36.03896104,1.0380304,2.04081633
1114,HKEX,0.330033,0,0.16474465,0.49586777,-2.72,0.330033,-10.32448378,-5.29595016,-9.25373134,-21.5483871,-13.88101983,-16.71232877,1.2549207,5.70469799
3301,HKEX,0,0,0.37664783,0.37664783,-1.2962963,0,-7.62564991,3.69649805,-1.11317254,-21.61764706,-1.66051661,-42.87245445,1.5902181,5.88235294
2018,HKEX,-0.2247191,-0.11248594,0.33898305,0.22573363,-1.7699115,-0.2247191,-8.07453226,2.06896552,5.33807329,-21.76211454,2.30414275,-31.21611474,1.2940971,4.69107551
1971,HKEX,0,0,0,0.42553191,-2.27743271,0,-8.88030888,-2.68041237,-9.23076923,-21.85430464,-3.67346939,,-0.4886893,5.20607375
365,HKEX,0,0,0,0,-3.90625,0,-2.38095238,-4.65116279,0.81967213,-22.15189873,-1.6,-22.15189873,1.3305202,4.06504065
3333,HKEX,-0.12406948,-0.12406948,-0.49443758,0,-1.22699387,-0.12406948,-4.50771622,12.58741259,13.38028169,-22.22222598,8.05369128,-17.35112936,1.564433,5.11221945
1530,HKEX,0,-0.26809651,0.26954178,0.4048583,0.26954178,0,1.91780822,4.05594406,-0.66755674,-22.5,5.23338048,-34.73684211,1.5402586,4.98614958
1895,HKEX,2.40384615,2.40384615,2.40384615,0.47169811,-2.29357798,2.40384615,-10.12658228,-11.25,-15.47619048,-22.54545455,-11.25,42.95302013,0.9511306,6.7961165
3319,HKEX,0.14450867,0,-0.14409222,-0.14409222,-5.06849315,0.14450867,-5.71428571,1.91176471,6.28835008,-22.65624827,0.72673833,14.35643942,0.8188024,5.95065312
1186,HKEX,0.21097046,0.21097046,0.21097046,0,1.06382979,0.21097046,-7.76699029,8.69565217,-9.52380952,-22.76422764,12.02830189,-43.5196195,0.9549912,2.5477707
3883,HKEX,0.27624309,-0.13755158,0.27624309,0.55401662,-2.0242915,0.27624309,-11.57125457,1.53846154,1.11420613,-22.84803401,-3.71352785,-39.09395973,1.5616109,3.48675035
6869,HKEX,0.3868472,0.58139535,0.77669903,0.58139535,-1.33079848,0.3868472,-8.94736842,4.84848485,-12.03389831,-22.99703264,0.19305019,-37.99283154,1.1146796,3.32681018
6049,HKEX,0.07824726,0.23510972,0.31372549,-0.078125,-5.39940828,0.07824726,-8.05176529,5.52805629,17.01737907,-23.04452282,4.66448788,10.73593074,0.87335426,8.68878357
1787,HKEX,-0.46728972,-0.35087719,-0.35087719,-0.11723329,-3.6199095,-0.46728972,-6.7833749,-4.26965754,-10.78534031,-23.06997743,-4.80446927,28.12042598,0.5889326,4.37352246
2606,HKEX,0,-0.52287582,0.13157895,0.39577836,0.13157895,0,6.43356643,16.36085271,5.84144351,-23.28628723,8.09658784,-25.02463054,1.3124043,6.06060606
9989,HKEX,0.33840948,0,0.16891892,0,-0.67001675,0.33840948,-4.35483871,1.02214651,-4.2003231,-23.48387097,0.16891892,,0.26784614,2.21843003
983,HKEX,0,0,-1.5037594,-1.5037594,0.76923077,0,-0.75757576,5.64516129,-5.07246377,-23.8372093,-0.75757576,-49.61538462,0.9383984,2.30769231
1513,HKEX,-0.17152659,-0.17152659,-0.34246575,0.34482759,-0.85178876,-0.17152659,-6.88,-1.52283931,-17.3295478,-23.92156863,-3.16139445,0,0.6398755,2.96684119
1958,HKEX,0.35587189,0.71428571,0.71428571,0.71428571,0.71428571,0.35587189,-9.61538462,-3.75426621,-3.42465753,-24.39678284,-1.74216028,-34.57076566,1.7440306,3.64963504
620,HKEX,7.46753247,7.46753247,7.46753247,7.46753247,7.46753247,7.46753247,7.1197411,9.96677741,-14.02597403,-24.60136674,8.88157895,-46.35332253,0.07592347,6.34441088
2342,HKEX,0.42372881,1.28205128,1.7167382,2.15517241,0.85106383,0.42372881,-7.421875,3.94736842,-5.57768924,-24.76190476,4.86725664,-18.83561644,0.89496744,3.04347826
6958,HKEX,0.486618,0.486618,0.73170732,0.73170732,-2.36406619,0.486618,8.68421053,3.25,-9.62800875,-24.90909091,3.50877193,,0.26800385,8.0604534
1066,HKEX,0.13623978,0.40983607,0.2728513,1.37931034,-1.07671602,0.13623978,-6.36942675,-13.12056738,-3.79581152,-24.92339122,-16.09589041,49.5422177,0.6898848,7.27532097
1797,HKEX,0.18552876,0.37174721,0.55865922,0.74626866,6.09037328,0.18552876,8.43373494,1.5037594,2.66160086,-25,-3.22580645,7.78443544,1.0201728,6.7061144
813,HKEX,0.21459227,0,0.21459227,0.43010753,-0.63829787,0.21459227,-8.43137255,-2.50522328,-14.15441492,-25.28,-5.46559087,-19.75945017,1.2170696,3.67965368
9983,HKEX,0.26990553,0.26990553,-0.40214477,1.08843537,-3.50649351,0.26990553,-4.12903226,12.23564955,2.3415978,-25.7,12.57575758,,0.85715425,7.69230769
1558,HKEX,0,0.21645022,0.7616975,0.10810811,1.20218579,0,-7.12136409,3.23299889,-6.93467337,-26.03833866,4.86976217,-63.50738916,0.7481254,2.74725275
1177,HKEX,-0.26595745,-0.26595745,-0.13315579,-0.39840637,-2.08877285,-0.26595745,-3.72272144,0.40160643,-6.13266583,-26.18110236,0,-7.17812592,0.9563121,3.73333333
2239,HKEX,1.92307692,1.92307692,1.92307692,1.92307692,1.92307692,1.92307692,1.92307692,-5.35714286,-33.75,-26.18384401,-5.35714286,-6.69014085,-0.09500317,3.92156863
2233,HKEX,0,0,0,0,1.73913043,0,-6.4,2.63157895,1.73913043,-26.41509434,1.73913043,-17.0212766,1.0082021,1.73913043
552,HKEX,0,0.82417582,0.82417582,0.82417582,1.10192837,0,-4.67532468,3.96600567,-19.69365427,-26.89243028,7.30994152,-39.53871499,0.9223876,3.37078652
2696,HKEX,0.24509804,0.24509804,-0.24390244,0.73891626,-1.91846523,0.24509804,-9.71302229,-6.4073248,2.76382168,-26.89901829,-12.88605084,-1.32690226,0.41412157,4.11985268
1561,HKEX,0,0.40650407,2.48962656,2.48962656,9.2920354,0,41.14285714,76.42857143,22.27722772,-28.61271676,58.33333333,-34.48275862,0.69398296,9.2920354
127,HKEX,0,0,0,0.27548209,-1.35501355,0,-3.44827586,-3.7037037,-8.08080808,-28.62745098,-3.7037037,-40.90909091,2.204952,2.21606648
2136,HKEX,0,-0.81967213,-0.81967213,-3.2,-5.46875,0,4.31034483,16.34615385,23.46938776,-28.82352941,15.23809524,-47.16157205,0.5465735,5.78512397
1761,HKEX,-0.76923077,-0.76923077,-0.76923077,-0.76923077,-1.52671756,-0.76923077,-5.14705882,-8.5106383,-13.42281879,-29.12087912,-12.24489796,-23.21428571,0.74929345,2.34375
1922,HKEX,-0.39215686,-0.39215686,-0.39215686,-0.19646365,-0.78125,-0.39215686,-8.3032491,14.67268623,-16.85761047,-29.44444444,12.63858093,229.8701299,1.8221545,1.18577075
3330,HKEX,0,0,0,-4.54545455,-4.54545455,0,-7.89473684,-11.01694915,-7.89473684,-29.53020134,-13.93442623,-19.23076923,0.74490243,4.76190476
1753,HKEX,0,0.45248869,0.45248869,0.45248869,-3.8961039,0,-24.23208191,0,-21.27659574,-30.625,-11.2,-44.08060453,1.6224034,6.94444444
6808,HKEX,0,-0.1303781,-1.28865979,-1.54241645,2.13333333,0,-0.64850843,2.13333333,-12.45714286,-30.86642599,-2.79187817,-19.02748414,0.47422984,4.66666667
8401,HKEX,-1.14503817,-1.14503817,0,0,-2.26415094,-1.14503817,-21.27659574,-19.0625,112.295082,-31.11702128,-24.92753623,418,0.7949735,5.79150579
2048,HKEX,-0.57720058,-0.7204611,-0.2894356,-0.2894356,0.43731778,-0.57720058,-3.36605891,-0.14492754,-14.83312732,-31.91699605,-3.09423347,-2.40793201,0.9194091,1.90895742
3662,HKEX,0.38022814,0.38022814,0.38022814,0.57142857,-0.18903592,0.38022814,-8.65051903,7.53564155,-0.18903592,-32.22079589,5.6,-19.1424196,1.2441506,5
3603,HKEX,-1.0989011,-1.0989011,-1.0989011,-1.0989011,-1.0989011,-1.0989011,-3.22580645,-6.7357513,-24.3697479,-33.33333333,-7.69230769,-40.59405941,-0.06984635,4.44444444
1759,HKEX,3.33333333,3.33333333,3.33333333,3.33333333,3.33333333,3.33333333,3.33333333,-8.37438424,-24.3902439,-34.50704225,-5.58375635,,0.44807857,3.33333333
1769,HKEX,0,0,0,0.3003003,-1.76470588,0,21.45454545,-17.19008264,-48.87755102,-34.93506494,-22.92307692,-14.50511945,0.55182666,7.91666667
2669,HKEX,0.38461538,0.19193858,-0.19120459,-0.9487666,-1.50943396,0.38461538,-7.93650794,30.82706767,-8.42105263,-36.34146341,29.20792079,3.16205534,0.6752928,5.6640625
3869,HKEX,5,0.19083969,0.19083969,0.19083969,0.19083969,5,5,-8.21678322,-41.60177976,-36.36363636,-4.71869328,-23.58078603,-0.14716412,5
1885,HKEX,4.04040404,4.04040404,4.04040404,4.04040404,4.04040404,4.04040404,3,-14.87603306,-31.33333333,-37.19512195,-6.36363636,-49.26108374,0.02671618,3.88349515
224,HKEX,0,0,0,0,0,0,-0.92592593,-4.46428571,-4.46428571,-37.42690058,-0.92592593,-44.55958549,0.26155835,0
484,HKEX,-1.32743363,-1.32743363,-1.32743363,-1.32743363,-3.04347826,-1.32743363,-6.69456067,12.06030151,-13.56589147,-37.70949721,9.85221675,-36.28571429,0.98798394,4.54545455
817,HKEX,0.31545741,0,0,0.31545741,0,0.31545741,-25.35211268,-8.88252149,-19.6969697,-37.76908023,-10.92436975,-46.1928934,1.1797997,3.53697749
1789,HKEX,-0.13642565,-0.27247956,0.13679891,0.13679891,2.09205021,-0.13642565,-5.30401035,19.02439024,-19.82475356,-37.96610169,8.7667162,15.09433962,0.3778298,6.33802817
9928,HKEX,0.1345895,0.26954178,0.54054054,0.4048583,-4.73751601,0.1345895,-13.88888889,5.38243626,-7,-38.81578947,2.47933884,32.38434164,1.052286,7.0941337
1501,HKEX,0,0,-0.54719562,-0.81855389,-3.45285525,0,-1.2228234,-13.76038369,-22.65957447,-39.41666667,-11.12469872,-7.74112143,0.56902385,8.40336134
1993,HKEX,-0.29325513,0,0,0,0,-0.29325513,-1.73410405,-22.72727273,-8.10810811,-39.82300885,-24.27616927,-20.93023256,-0.5622165,0.29411765
1548,HKEX,-0.18691589,0,0,0.37593985,-1.29390018,-0.18691589,-7.93103448,-8.56164384,-3.78378378,-40.60066741,-5.31914894,-43.00960512,1.2369269,4
2168,HKEX,0,0,0,-0.23529412,0.71258907,0,-7.42358079,12.16931217,1.92308182,-41.11111111,10.9947644,-1.39534884,1.4130881,5.79710145
1502,HKEX,0.37593985,0.37593985,0.37593985,0.37593985,0.18761726,0.37593985,-8.87372014,-9.02896082,-31.09677419,-41.51150055,-13.59223301,,0.15262388,1.31578947
612,HKEX,0,0,0,0,-1.48514851,0,-8.71559633,-6.57276995,-2.45098039,-43.14285714,-7.44186047,-91.05617978,4.4462485,1.50753769
1483,HKEX,-2.80373832,-2.80373832,-2.80373832,-0.95238095,-0.95238095,-2.80373832,-5.45454545,-9.56521739,-22.3880597,-44.97354497,-13.33333333,-52.07373272,-0.0310954,2.88461538
2163,HKEX,-0.13297872,-0.26560425,-0.52980132,-0.52980132,0.67024129,-0.13297872,-0.92348285,-19.24731183,-50.67323643,-48.73719962,-20.86406744,84.29447853,0.14014867,2.56756757
1851,HKEX,-1.96078431,-1.96078431,-1.96078431,-1.96078431,-1.96078431,-1.96078431,-5.06329114,-6.83229814,-32.73542601,-49.32432432,-7.40740741,-23.07692308,-0.3623627,2
1858,HKEX,0,0.2283105,-0.22727273,0.2283105,-1.34831461,0,-6.1965812,8.93300248,-34.86647078,-53.78947368,0.2283105,-16.22137405,0.5371016,8.53080569
9997,HKEX,0,0,0.15576324,-0.1552795,-4.02985075,0,-12.87262873,-9.56399437,-36.33663682,-55.03496503,-14.38082557,,1.178204,8.30670927
1743,HKEX,0,0,0,0,0,0,2.18978102,22.5,-53.77358709,-66.17774001,13.03344867,23.5813367,-0.37529022,0
1727,HKEX,-1.10192837,-0.27777778,-0.27777778,0,4.66472303,-1.10192837,-2.97297297,-17.47126437,-86.16570381,-66.69758813,-15.13002364,-29.74559687,1.2228688,15.18624642
